#\Africa\Egypt - Kopi.txt;;;;;;;;;;;X;
EVT_91673_OPTIONA;The lands belong to the Ethiopian Empire;;;;;;;;;;X;
EVT_91673_OPTIONB;We will directly rule these lands!;;;;;;;;;;X;
EVT_9001646_NAME;The rebirth of Ethiopia;;;;;;;;;;X;
EVT_9001646_DESC;...;;;;;;;;;;X;
EVT_9001646_OPTIONA;Great!;;;;;;;;;;X;
EVT_9001647_NAME;The rebirth of Ethiopia;;;;;;;;;;X;
EVT_9001647_DESC;We decided to restore the Ethiopian Empire under the rule of Haile Selassie, but we'll keep them under our control.;;;;;;;;;;X;
EVT_9001647_OPTIONA;Good;;;;;;;;;;X;
EVT_91747_NAME;German Empire in disarray;;;;;;;;;;X;
EVT_91747_DESC;With the German Empire in turmoil, we have a great oportunity to seize German Somalia. There is very little that the German Empire can do to stop us at this point.;;;;;;;;;;X;
EVT_91747_OPTIONA;Seize German Somalia!;;;;;;;;;;X;
EVT_91747_OPTIONB;Rather not;;;;;;;;;;X;
EVT_91748_NAME;Ethiopia occupies German Somalia!;;;;;;;;;;X;
EVT_91748_DESC;Ethiopia has exploited the ongoing chaos to occupy German Somalia. There is very little that we can do to stop them at this point.;;;;;;;;;;X;
EVT_91748_OPTIONA;There is nothing we can do;;;;;;;;;;X;
EVT_91748_OPTIONB;This means WAR!;;;;;;;;;;X;
EVT_91749_NAME;German Empire in disarray;;;;;;;;;;X;
EVT_91749_DESC;With the German Empire in turmoil, we have a great oportunity to seize German Somalia. There is very little that the German Empire can do to stop us at this point.;;;;;;;;;;X;
EVT_91749_OPTIONA;Seize German Somalia!;;;;;;;;;;X;
EVT_91749_OPTIONB;Rather not;;;;;;;;;;X;
EVT_91856_NAME;Abyssinia occupies German Somalia!;;;;;;;;;;X;
EVT_91856_DESC;Abyssinia has exploited the ongoing chaos to occupy German Somalia. There is very little that we can do to stop them at this point.;;;;;;;;;;X;
EVT_91856_OPTIONA;There is nothing we can do;;;;;;;;;;X;
EVT_91856_OPTIONB;This means WAR!;;;;;;;;;;X;
EVT_91905_NAME;Hargeisa is ours;;;;;;;;;;X;
EVT_91905_DESC;We have recently gained control of Hargeisa. Lands once ours are coming back home.;;;;;;;;;;X;
EVT_91905_OPTIONA;Lets Party!;;;;;;;;;;X;
EVT_91906_NAME;Djibouti is ours;;;;;;;;;;X;
EVT_91906_DESC;We have recently gained control of Djibouti. Lands once ours are coming back home.;;;;;;;;;;X;
EVT_91906_OPTIONA;Lets Party!;;;;;;;;;;X;
EVT_8991662_NAME;Prince Abeba's Voyage to Japan;;;;;;;;;;X;
EVT_8991662_DESC;One of the role models for Haile Selassie's reforms is Japan. Just like Ethiopia, Japan is a monarchy that succesfully resisted European attempts at colonization, while at the same time opening itself to the international scene. In order to create closer ties between Japan and Ethiopia, our ambassador in Tokyo, Hiruy Wolde Selassie, has arranged for a nephew of the emperor, Prince Araya Abebe, to tour the Japanese Home Islands. Our traditional allies, the Germans, may not like this endeavour, however.;;;;;;;;;;X;
EVT_8991662_OPTIONA;We'd gain nothing by antagonizing the Germans;;;;;;;;;;X;
EVT_8991662_OPTIONB;Let this trip begin;;;;;;;;;;X;
EVT_8991663_NAME;Lij Araya Abeba arrives in Tokyo;;;;;;;;;;X;
EVT_8991663_DESC;Our prince Araya Abeba has just arrived in Tokyo, capital of Japan, and was received by our ambassador there, the honorable Hiruy Wolde Selassie. ;;;;;;;;;;X;
EVT_8991663_OPTIONA;Hope he has a good time there!;;;;;;;;;;X;
EVT_8991664_NAME;An African prince in Japan;;;;;;;;;;X;
EVT_8991664_DESC;At the invitation of the Ethiopian ambassador to our country, Prince Araya Abeba, nephew of Emperor Haile Selassie, is conducting a private tour of Japan. Our country has a small ammount of investment in Ethiopia, and our intelligentsia has developed an interest in that nation lately - after all, Ethiopia, just like Japan, resisted several attempts of European imperialism. Some Japanese business leaders suggest that we could use this tour to create closer bonds between our countries.;;;;;;;;;;X;
EVT_8991664_OPTIONA;This could be interesting, arrange a meeting with him;;;;;;;;;;X;
EVT_8991664_OPTIONB;This is just a waste of time;;;;;;;;;;X;
EVT_8991665_NAME;Meeting with Japanese business leaders;;;;;;;;;;X;
EVT_8991665_DESC;Prince Araya Abeba has been touring Japan for ten days already. This morning, in Kyoto, a group of businessmen led by one mr. Sumioka Tomoyoshi has met with the prince and his entourage and announced major investments in the 'Nagasaki Echiopia Keizai Chosa-kai Nikkei-Sha' - the Japanese-owned company manageing cotton, tea and coffee plantations in the outskirts of our capital.;;;;;;;;;;X;
EVT_8991665_OPTIONA;See, I told you this trip was worth something;;;;;;;;;;X;
EVT_8991666_NAME;Prince Araya Abeba's tour comes to an end;;;;;;;;;;X;
EVT_8991666_DESC;The Japan tour of the hon. Lij Araya Abeba has come to an end. After meeting with a number of minor Japanese government officials and dignataries, he embarked on his ship back to Ethiopia. Just before embarking, he declared to an reporter of the Tokyo Shinbum that he was impressed with the advances of Japanese society and expressed his ambition to marry a Japanese lady! 'It has been my long-cherished ambition', he declared. 'Of all first-class nations, Japan has the strongest appeal'.;;;;;;;;;;X;
EVT_8991666_OPTIONA;...that was unexpected... And awkward...;;;;;;;;;;X;
EVT_89916661_NAME;Prince Araya Abeba's tour comes to an end;;;;;;;;;;X;
EVT_89916661_DESC;The Japan tour of the hon. Lij Araya Abeba has come to an end. After meeting with a number of minor Japanese government officials and dignataries, he embarked on his ship back to Ethiopia. Just before embarking, he declared to an reporter of the Tokyo Shinbum that he was impressed with the advances of Japanese society. In the end, this trip improved relations between our two empires a bit.;;;;;;;;;;X;
EVT_89916661_OPTIONA;He will bring us some presents as well;;;;;;;;;;X;
EVT_8991667_NAME;Prince Araya Abeba's tour comes to an end;;;;;;;;;;X;
EVT_8991667_DESC;The Japanese tour of Ethiopian prince Araya Abeba has come to an end. After meeting with a number of minor Japanese government officials and dignataries, he embarked on his ship back to his homeland. Just before embarking, he declared to an reporter of the Tokyo Shinbum that he was impressed with the advances of Japanese society and expressed his ambition to marry a Japanese lady! 'It has been my long-cherished ambition', he declared. 'Of all first-class nations, Japan has the strongest appeal'.;;;;;;;;;;X;
EVT_8991667_OPTIONA;He said WHAT!??!?;;;;;;;;;;X;
EVT_8991668_NAME;A Japanese bride for an African prince?;;;;;;;;;;X;
EVT_8991668_OPTIONA;This is too absurd, prohibit any attempt at that;;;;;;;;;;X;
EVT_8991668_OPTIONB;This is a private affair, the government has nothing to do with that;;;;;;;;;;X;
EVT_8991668_OPTIONC;The Emperor himself gives the idea his blessing;;;;;;;;;;X;
EVT_8991669_NAME;Japanese government vetoes Lij Abeba's marriage;;;;;;;;;;X;
EVT_8991669_DESC;Ethiopian prince Araya Abeba's interest to marry a Japanese woman has caused quite a sensation in Japan. One Kyoto businessman, mr. Sumioka Tomoyoshi, reportedly with ties to Japanese immigrants in Ethiopia, has declared that one woman has caught the prince's attention: 28-year-old Kuroda Masako, second daughter of Viscount Kuroda Hiroyuki. The Japanese government, however, has forbidden this matter to be discussed, out of fear that such a move would antagonize European interests in the area...;;;;;;;;;;X;
EVT_8991669_OPTIONA;Such a pity!;;;;;;;;;;X;
EVT_8991670_NAME;A Japanese bride for Lij Abeba;;;;;;;;;;X;
EVT_8991670_OPTIONA;We shouldn't annoy the Germans, really;;;;;;;;;;X;
EVT_8991670_OPTIONB;Allow this marriage to take place;;;;;;;;;;X;
EVT_8991671_NAME;A Japanese bride for Lord Abeba?;;;;;;;;;;X;
EVT_8991671_OPTIONA;We shouldn't annoy the Germans, really;;;;;;;;;;X;
EVT_8991671_OPTIONB;This is their private matter, the government has nothing to do with that;;;;;;;;;;X;
EVT_8991671_OPTIONC;The Negus Negast allows the marriage to proceed;;;;;;;;;;X;
EVT_8991672_NAME;The marriage of Lij Araya Abeba and Mrs. Kuroda Masako;;;;;;;;;;X;
EVT_8991672_OPTIONA;I always cry at weddings!;;;;;;;;;;X;
EVT_8991673_NAME;The marriage of Lij Araya Abeba and Mrs. Kuroda Masako;;;;;;;;;;X;
EVT_8991673_OPTIONA;A toast to the newlyweds! Kanpai!;;;;;;;;;;X;
EVT_8991674_NAME;The Royal Wedding of Lij Araya Abeba and Mrs. Kuroda Masako;;;;;;;;;;X;
EVT_8991674_OPTIONA;I always cry at weddings!;;;;;;;;;;X;
EVT_8991675_NAME;The Royal Wedding of Lij Araya Abeba and Mrs. Kuroda Masako;;;;;;;;;;X;
EVT_8991675_OPTIONA;I always cry at weddings!;;;;;;;;;;X;
EVT_91867_NAME;Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91867_DESC;After the royal wedding between Lij Abeba and Princess Kuroda, Ethiopian and Japanese diplomats have met to discuss the relations between our two countries. As Ethiopia is economically and militarily weaker, we could ask the Japanese to help us in an industrialization process in exchange for raw materials and also to protect our independence...;;;;;;;;;;X;
EVT_91867_OPTIONA;We need all the help we can get from them;;;;;;;;;;X;
EVT_91867_OPTIONB;Ask for industrialization for raw materials;;;;;;;;;;X;
EVT_91867_OPTIONC;Military protection;;;;;;;;;;X;
EVT_91868_NAME;Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91868_DESC;After the royal wedding between Lij Abeba and Princess Kuroda, Ethiopian and Japanese diplomats have met to discuss the relations between our two countries. Ethiopia has asked us to help them industrialize in exchange for raw materials, and they also asked for protection agains foreign threats.;;;;;;;;;;X;
EVT_91868_OPTIONA;We will help and protect our friend;;;;;;;;;;X;
EVT_91868_OPTIONB;Offer just industrial help;;;;;;;;;;X;
EVT_91868_OPTIONC;Offer just military protection;;;;;;;;;;X;
EVT_91868_OPTIOND;We can't help them...;;;;;;;;;;X;
EVT_91869_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91869_DESC;After the royal wedding between Lij Abeba and Princess Kuroda, Ethiopian and Japanese diplomats have met to discuss the relations between our two countries. Ethiopia has asked us to help them industrialize in exchange for raw materials.;;;;;;;;;;X;
EVT_91869_OPTIONA;We will help our friend;;;;;;;;;;X;
EVT_91869_OPTIONB;Offer military protection instead;;;;;;;;;;X;
EVT_91869_OPTIONC;Offer help and protection;;;;;;;;;;X;
EVT_91869_OPTIOND;We can't help them;;;;;;;;;;X;
EVT_91870_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91870_DESC;After the royal wedding between Lij Abeba and Princess Kuroda, Ethiopian and Japanese diplomats have met to discuss the relations between our two countries. Ethiopia has asked us to protect their independence in case of an external aggression.;;;;;;;;;;X;
EVT_91870_OPTIONA;We will protect our friend;;;;;;;;;;X;
EVT_91870_OPTIONB;Offer industrial help instead;;;;;;;;;;X;
EVT_91870_OPTIONC;Offer help and protection;;;;;;;;;;X;
EVT_91870_OPTIOND;We can't help, sorry;;;;;;;;;;X;
EVT_91871_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91871_DESC;The Japanese have accepted to help us in our industrialization process in exchange for raw materials, and also agreed to protect our independence.;;;;;;;;;;X;
EVT_91871_OPTIONA;Hurrah;;;;;;;;;;X;
EVT_91872_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91872_DESC;The Japanese have proposed to only help us in our industrialization process, but will not protect us militarly.;;;;;;;;;;X;
EVT_91872_OPTIONA;Better than nothing;;;;;;;;;;X;
EVT_91872_OPTIONB;We don't need any help, in that case;;;;;;;;;;X;
EVT_91873_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91873_DESC;The Japanese have proposed to only protect us on defense matters, but will not help us in our industrialization process.;;;;;;;;;;X;
EVT_91873_OPTIONA;Better than nothing;;;;;;;;;;X;
EVT_91873_OPTIONB;We don't need any help, in that case;;;;;;;;;;X;
EVT_91874_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91874_DESC;The Japanese have refused to protect or help us. Shame on them!;;;;;;;;;;X;
EVT_91874_OPTIONA;Indeed, shame on them!;;;;;;;;;;X;
EVT_91875_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91875_DESC;The Japanese have accepted to help us in our industrialization process.;;;;;;;;;;X;
EVT_91875_OPTIONA;Hurrah;;;;;;;;;;X;
EVT_91876_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91876_DESC;The Japanese have proposed to protect us militarly instead of helping us in our industrialization process.;;;;;;;;;;X;
EVT_91876_OPTIONA;Better than nothing;;;;;;;;;;X;
EVT_91876_OPTIONB;We don't need any help in that case;;;;;;;;;;X;
EVT_91877_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91877_DESC;Incredible, the Japanese have accepted to help us in our industrialization process in exchange for raw materials and also offered to protect our independence.;;;;;;;;;;X;
EVT_91877_OPTIONA;Hurrah;;;;;;;;;;X;
EVT_91878_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91878_DESC;The Japanese have accepted to protect us militarly.;;;;;;;;;;X;
EVT_91878_OPTIONA;Hurrah;;;;;;;;;;X;
EVT_91879_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91879_DESC;The Japanese have proposed to help us in our industrialization instead of protecting us militarly.;;;;;;;;;;X;
EVT_91879_OPTIONA;Better than nothing;;;;;;;;;;X;
EVT_91879_OPTIONB;We don't need any help in that case;;;;;;;;;;X;
EVT_91880_NAME;The Ethiopian-Japanese relations;;;;;;;;;;X;
EVT_91880_DESC;Incredible - the Japanese have accepted to protect our independence and also offered to help us in our industrialization process in exchange for raw materials.;;;;;;;;;;X;
EVT_91880_OPTIONA;Hurrah;;;;;;;;;;X;
EVT_91881_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91881_DESC;The first step is to expand our natural resources, as we are barely able to supply our existing industry. The Japanese have re-organized our mines and also discovered the presence of oil, natural gas, rare materials and special ores in several of our provinces.;;;;;;;;;;X;
EVT_91881_OPTIONA;New resources for our nation;;;;;;;;;;X;
EVT_91882_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91882_DESC;Today, thanks to Japanese help, our resource base has been expanded;;;;;;;;;;X;
EVT_91883_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91883_DESC;The Ethiopian have started to re-organize there mines and have started to extract oil, natural gas, rare materials and metal from several provinces with our help. They have sent us our resources.;;;;;;;;;;X;
EVT_91884_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91884_DESC;The second step is to expand our roads, especially those that connect the major cities of Ethiopia.;;;;;;;;;;X;
EVT_91884_OPTIONA;New roads for our nation;;;;;;;;;;X;
EVT_91885_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91885_DESC;Today, thanks to Japanese help, new roads have been inaugurated;;;;;;;;;;X;
EVT_91886_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91886_DESC;The Ethiopian have started to build new roads with our help. They have sent us our resources, as agreed.;;;;;;;;;;X;
EVT_91887_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91887_DESC;The third step is to expand the production of energy, so we can have the power to keep our industries at work.;;;;;;;;;;X;
EVT_91887_OPTIONA;Power to the masses;;;;;;;;;;X;
EVT_91888_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91888_DESC;Today, thanks to Japanese help, new power plants have been inaugurated;;;;;;;;;;X;
EVT_91889_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91889_DESC;The Ethiopian have started to build new power plants with our help. They have sent us our resources.;;;;;;;;;;X;
EVT_91890_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91890_DESC;We have enough resources to start building a new industry with Japanese help.;;;;;;;;;;X;
EVT_91890_OPTIONA;A new industry for our nation;;;;;;;;;;X;
EVT_91891_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91891_DESC;Today, thanks to Japanese help, a new industry has been inaugurated;;;;;;;;;;X;
EVT_91892_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91892_DESC;The Ethiopian have started to build a new industry with our help. They have sent us our resources.;;;;;;;;;;X;
EVT_91893_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91893_DESC;We have reached a very high industrial level and therefore we decide to stop asking for help from the Japanese.;;;;;;;;;;X;
EVT_91893_OPTIONA;Thank you, Japan!;;;;;;;;;;X;
EVT_91894_NAME;The Ethiopian-Japanese Industries;;;;;;;;;;X;
EVT_91894_DESC;The Ethiopian have reached a very high industrial level and therefore they decide to stop asking our help. They have sent us some resources as gift.;;;;;;;;;;X;
EVT_91895_NAME;The Ethiopian-Japanese military alliance;;;;;;;;;;X;
EVT_91895_DESC;After the wedding of Lij Ababa and Princess Kuroda, the Japanese declared that they would protect our independence. We are under attack, so we could use the chance and call for our ally.;;;;;;;;;;X;
EVT_91895_OPTIONA;We need all the help we can get;;;;;;;;;;X;
EVT_91895_OPTIONB;We will make it on our own;;;;;;;;;;X;
EVT_91896_NAME;The Ethiopian-Japanese military alliance;;;;;;;;;;X;
EVT_91896_DESC;After the Imperial wedding we declared that we will protect Ethiopian independence. Now they are under attack and need our help.;;;;;;;;;;X;
EVT_91896_OPTIONA;We must protect our interests in Africa;;;;;;;;;;X;
EVT_91896_OPTIONB;They are on their own, sorry;;;;;;;;;;X;
EVT_91897_NAME;The Ethiopian-Japanese military alliance;;;;;;;;;;X;
EVT_91897_DESC;The Japanese have refused to help us. We will never forget this backstab!;;;;;;;;;;X;
EVT_91897_OPTIONA;Damn!;;;;;;;;;;X;
EVT_91898_NAME;The Ethiopian-Japanese military alliance;;;;;;;;;;X;
EVT_91898_DESC;We have decided to join another military alliance, therefore Japan will not protect us anymore.;;;;;;;;;;X;
EVT_91898_OPTIONA;We are still friends… Right?;;;;;;;;;;X;
EVT_91899_NAME;The defeat of Japan;;;;;;;;;;X;
EVT_91899_DESC;Japan as recently been defeated in a war and the Japanese Ambassador has come to speak with the Emperor and the Prime-Minister.;;;;;;;;;;X;
EVT_91899_OPTIONA;We are ready for the worst;;;;;;;;;;X;
EVT_91900_NAME;The defeat of Japan;;;;;;;;;;X;
EVT_91900_DESC;With our defeat we must choose what to do with our relations with Ethiopia.;;;;;;;;;;X;
EVT_91900_OPTIONA;Cut all our relations;;;;;;;;;;X;
EVT_91900_OPTIONB;Mantain only economical relations;;;;;;;;;;X;
EVT_91900_OPTIONC;Mantain our economical relations;;;;;;;;;;X;
EVT_91901_NAME;The deafeat of Japan;;;;;;;;;;X;
EVT_91901_DESC;The Japanese Ambassador has come to tell us that Japan can not help or protect Ethiopia anymore.;;;;;;;;;;X;
EVT_91901_OPTIONA;We are still friends;;;;;;;;;;X;
EVT_91902_NAME;The deafeat of Japan;;;;;;;;;;X;
EVT_91902_DESC;The Japanese Ambassador has come to tell us that Japan can not protect Ethiopia anymore but will mantain it's economical ties.;;;;;;;;;;X;
EVT_91902_OPTIONA;We are still friends;;;;;;;;;;X;
EVT_91903_NAME;The deafeat of Japan;;;;;;;;;;X;
EVT_91903_DESC;The Japanese Ambassador has come to tell us that the defeat of Japan will not affect the economical ties with Ethiopia.;;;;;;;;;;X;
EVT_91903_OPTIONA;Great;;;;;;;;;;X;
EVT_91904_NAME;War with Japan;;;;;;;;;;X;
EVT_91904_DESC;We are at war with the Japanese - yeah, go figure. All our relations have been broken!;;;;;;;;;;X;
EVT_91904_OPTIONA;War, terrible War;;;;;;;;;;X;
EVT_9891895_NAME;Japan and Germany at war;;;;;;;;;;X;
EVT_9891895_DESC;The pro-Japanese camp of our government, under the influence of Princess Kuroda and Hiruy Wolde Selassie, has been lobbying for our entrance in the current war on the side of Japan. We could use the opportunity to reconquer rightfull Ethiopian territory currently held by Germany - and much more!;;;;;;;;;;X;
EVT_9891895_OPTIONA;Yes, join the war on the side of Japan;;;;;;;;;;X;
EVT_9891895_OPTIONB;We just can't afford this risk;;;;;;;;;;X;
EVT_9891896_NAME;An alliance with Ethiopia?;;;;;;;;;;X;
EVT_9891896_DESC;The pro-Japanese camp of the Ethiopian government, under the influence of Princess Kuroda and Hiruy Wolde Selassie, has been defending the entrance of Ethiopia on our war against Germany! Should we bring them into our alliance?;;;;;;;;;;X;
EVT_9891896_OPTIONA;Yes, welcome them into the Co-Prosperity Sphere;;;;;;;;;;X;
EVT_9891896_OPTIONB;We just can't afford another front on this war;;;;;;;;;;X;
EVT_923000_NAME;Ethiopia, an Empire at the Crossroads;;;;;;;;;;X;
EVT_923000_OPTIONA;Such an interesting country!;;;;;;;;;;X;
EVT_923001_NAME;Black Monday hits Ethiopia;;;;;;;;;;X;
EVT_923001_DESC;A major economical crisis has hit the German Empire. The Berlin Stock Exchange has hit an all-time low and, as a consequence, hundreds of enterprises across Europe are going bankrupt and millions of workers are left unemployed worldwide. The crisis will reflect in our country as well, since European markets will be shut for Ethiopian natural resources for the time...;;;;;;;;;;X;
EVT_923001_OPTIONA;This is a tragedy!;;;;;;;;;;X;
EVT_923002_NAME;The Panafricanist Movement;;;;;;;;;;X;
EVT_923002_OPTIONA;Just ignore those people;;;;;;;;;;X;
EVT_923002_OPTIONB;That could be a good read;;;;;;;;;;X;
EVT_923003_NAME;New foreign directions;;;;;;;;;;X;
EVT_923003_OPTIONA;We value our good relations with Germany;;;;;;;;;;X;
EVT_923003_OPTIONB;Japan is an inspiration to us, craft closer bonds with Tokyo;;;;;;;;;;X;
EVT_923003_OPTIONC;Listen to dr. Eshete, follow the Panafricanist ideals;;;;;;;;;;X;
EVT_923003_OPTIOND;Isolationism - We shouldn't get involved in the international mess;;;;;;;;;;X;
#\Africa\Flavour events.txt;;;;;;;;;;;X;
EVT_377001_NAME;10th anniversary of Sultan's crowning;;;;;;;;;;X;
EVT_377001_DESC;It's been 10 hijri years since the culus(crowning) of the current sultan, Abdul-Mejid II and it's being celebrated throughout the country.;;;;;;;;;;X;
EVT_377001_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377002_NAME;15th anniversary of Sultan's crowning;;;;;;;;;;X;
EVT_377002_DESC;It's been 15 hijri years since the culus(crowning) of the current sultan, Abdul-Mejid II and it's being celebrated throughout the country.;;;;;;;;;;X;
EVT_377002_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377003_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377003_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377003_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377004_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377004_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377004_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377005_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377005_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377005_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377006_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377006_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377006_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377007_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377007_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377007_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377008_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377008_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377008_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377009_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377009_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377009_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377010_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377010_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377010_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377011_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377011_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377011_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377012_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377012_DESC;Today is the first day of Eid-ul Fitr, or in Turkish, Ramazan Bayram and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377012_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377040_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377040_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377040_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377041_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377041_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377041_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377042_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377042_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377042_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377043_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377043_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377043_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377044_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377044_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377044_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377045_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377045_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377045_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377046_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377046_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377046_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377047_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377047_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377047_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377048_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377048_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377048_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377049_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377049_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
EVT_377049_OPTIONA;Celebrate!;;;;;;;;;;X;
EVT_377050_NAME;Eid ul-Fitr;;;;;;;;;;X;
EVT_377050_DESC;Today is the first day of Eid-ul Fitr and all Muslims are celebrating the end of Ramadan.;;;;;;;;;;X;
